"my_label","Protein.IDs","Gene.names","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Mol..weight..kDa.","Sequence.length","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","log2.LFQ.intensity.YKAF020_02","log2.LFQ.intensity.YKAF020_03","log2.LFQ.intensity.YKAF020_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF020_02","imputed.log2.LFQ.intensity.YKAF020_03","imputed.log2.LFQ.intensity.YKAF020_04","mean2_naimp_meas_YKAF000","mean2_naimp_meas_YKAF020","value_count_YKAF000","value_count_YKAF020","pvalue_YKAF020_YKAF000","log10.pvalue_YKAF020_YKAF000","difference_YKAF020_YKAF000","enriched_YKAF020_YKAF000"
"ERB1","YMR049C","ERB1",21,21,21,31.7,91.704,807,30.6723612416019,30.691955868635,30.5923667266188,30.5774971440501,30.4164921366292,30.7824586080111,30.8334913574102,30.6723612416019,30.691955868635,30.5923667266188,30.5774971440501,30.4164921366292,30.7824586080111,30.8334913574102,30.6335452452265,30.6774807006835,4,3,0.772350690329075,0.112185460943362,0.0439354554570812,FALSE
"STV1","YMR054W","STV1",4,4,4,7.6,101.66,890,25.9455443907458,25.2192255483204,25.5256691928556,26.0027734763378,25.3582358804278,25.608371923198,25.6278128285836,25.9455443907458,25.2192255483204,25.5256691928556,26.0027734763378,25.3582358804278,25.608371923198,25.6278128285836,25.6733031520649,25.5314735440698,4,3,0.524414463511469,0.280325338841989,-0.141829607995074,FALSE
"FET3","YMR058W","FET3",2,2,2,4.2,72.359,636,28.3689045196256,28.406653452273,28.3960734784561,27.7732901504526,28.0904811538322,NA,NA,28.3689045196256,28.406653452273,28.3960734784561,27.7732901504526,28.0904811538322,23.7596045450541,23.7685323039956,28.2362304002018,25.2062060009606,4,1,0.169027084742911,0.772043698866129,-3.03002439924118,FALSE
"RNA14","YMR061W","RNA14",16,16,16,33.5,79.959,677,27.9764544327222,28.1223315628485,28.2866112704907,28.1965740626679,27.872322616799,27.8979298166178,27.814150486245,27.9764544327222,28.1223315628485,28.2866112704907,28.1965740626679,27.872322616799,27.8979298166178,27.814150486245,28.1454928321823,27.8614676398873,4,3,0.0171233031380667,1.7664124548304,-0.284025192295079,FALSE
"ARG7","YMR062C","ARG7",19,19,19,51.9,47.848,441,30.5959269604964,30.6927873452536,30.4951462042291,30.4635347876844,30.1116020242408,30.2906592143389,30.1958938725028,30.5959269604964,30.6927873452536,30.4951462042291,30.4635347876844,30.1116020242408,30.2906592143389,30.1958938725028,30.5618488244159,30.1993850370275,4,3,0.00478993700714888,2.31967019798993,-0.362463787388375,FALSE
"UBX4","YMR067C","UBX4",8,8,8,23.1,46.964,416,28.4038532444199,28.1809190929514,28.2483026402965,27.9614631189875,27.7338910542237,27.8503125706765,27.7373769180256,28.4038532444199,28.1809190929514,28.2483026402965,27.9614631189875,27.7338910542237,27.8503125706765,27.7373769180256,28.1986345241638,27.7738601809753,4,3,0.0132737406880522,1.87700667086213,-0.424774343188542,FALSE
"TVP18","YMR071C","TVP18",4,4,4,33.5,18.693,167,28.0815188710052,27.8954472385492,27.8177528753784,27.9340460729304,27.9751427426299,28.1443810603912,28.3207481554798,28.0815188710052,27.8954472385492,27.8177528753784,27.9340460729304,27.9751427426299,28.1443810603912,28.3207481554798,27.9321912644658,28.1467573195003,4,3,0.150368534961789,0.822843031577473,0.214566055034464,FALSE
"ABF2","YMR072W","ABF2",13,13,13,69.4,21.561,183,32.1277710871318,32.2140199581021,31.978999260146,31.9442629368498,31.7639443735631,31.7540597351792,31.8773050119379,32.1277710871318,32.2140199581021,31.978999260146,31.9442629368498,31.7639443735631,31.7540597351792,31.8773050119379,32.0662633105574,31.7984363735601,4,3,0.0173774531013185,1.76001387490096,-0.26782693699737,FALSE
"IRC21","YMR073C","IRC21",4,4,4,26.9,23.182,201,26.1479070208125,26.3952400654659,26.1677550130352,26.0101143625139,NA,26.0572196709857,NA,26.1479070208125,26.3952400654659,26.1677550130352,26.0101143625139,23.5233887049169,26.0572196709857,22.9989724550466,26.1802541154569,24.1931936103164,4,1,0.169126864430734,0.771787402766728,-1.98706050514047,FALSE
"YMR074C","YMR074C","YMR074C",5,5,5,37.2,15.977,145,28.3286869783668,28.4462826234627,28.8724400475134,28.9081326927395,28.8923524734893,28.5499540715828,28.7572270142578,28.3286869783668,28.4462826234627,28.8724400475134,28.9081326927395,28.8923524734893,28.5499540715828,28.7572270142578,28.6388855855206,28.73317785311,4,3,0.619248878358353,0.20813477137631,0.0942922675894096,FALSE
"RCO1","YMR075W","RCO1",9,9,9,15.4,78.836,684,26.9364070004675,26.9357328438941,27.3592585393379,26.8727922823166,26.6944488622412,26.5372999351399,26.5872066185588,26.9364070004675,26.9357328438941,27.3592585393379,26.8727922823166,26.6944488622412,26.5372999351399,26.5872066185588,27.026047666504,26.60631847198,4,3,0.0264115894746024,1.57820546175116,-0.419729194524049,FALSE
"PDS5","YMR076C","PDS5",20,20,20,17.4,147.04,1277,27.7480402809124,27.5767946687836,27.5737647050878,27.6834473216153,27.8049511583512,27.7313682374573,27.899544085534,27.7480402809124,27.5767946687836,27.5737647050878,27.6834473216153,27.8049511583512,27.7313682374573,27.899544085534,27.6455117440998,27.8119544937808,4,3,0.0553257274411217,1.25707286711443,0.166442749681053,FALSE
"CTF18","YMR078C","CTF18",4,4,4,5.3,84.372,741,24.821917976523,24.6033148361874,24.7179558298245,24.667578061282,24.8870673709695,24.4111225104975,24.8004034679612,24.821917976523,24.6033148361874,24.7179558298245,24.667578061282,24.8870673709695,24.4111225104975,24.8004034679612,24.7026916759542,24.6995311164761,4,3,0.985155435810886,0.00649524200057678,-0.00316055947816807,FALSE
"SEC14","YMR079W","SEC14",15,15,14,68.4,34.9,304,32.3668221072535,32.4290212653014,32.3833720949716,32.0434214954752,32.3076668196122,32.2306907104507,31.8871458317688,32.3668221072535,32.4290212653014,32.3833720949716,32.0434214954752,32.3076668196122,32.2306907104507,31.8871458317688,32.3056592407504,32.1418344539439,4,3,0.358041614350278,0.446066493377443,-0.163824786806543,FALSE
"NAM7","YMR080C","NAM7",15,15,15,23.2,109.43,971,27.9820702667709,28.0684571772272,27.9577046591658,27.8919180968742,28.1041960911463,28.4805060428504,28.4498676459576,27.9820702667709,28.0684571772272,27.9577046591658,27.8919180968742,28.1041960911463,28.4805060428504,28.4498676459576,27.9750375500096,28.3448565933181,4,3,0.0810777434248157,1.09109834719892,0.369819043308571,FALSE
"ADH3","YMR083W","ADH3",16,15,15,67.2,40.369,375,32.3163792955124,32.5785097274673,32.5466004076469,32.467354243082,32.6519410994765,32.6017379373553,32.3871269722333,32.3163792955124,32.5785097274673,32.5466004076469,32.467354243082,32.6519410994765,32.6017379373553,32.3871269722333,32.4772109184272,32.5469353363551,4,3,0.525158609051092,0.279709510627277,0.0697244179278869,FALSE
"YTA12","YMR089C","YTA12",11,11,9,18.9,93.275,825,27.6034280375716,27.7724723495922,27.6359564195272,27.7990326540921,27.6344338591394,27.8132943599664,27.7878695881506,27.6034280375716,27.7724723495922,27.6359564195272,27.7990326540921,27.6344338591394,27.8132943599664,27.7878695881506,27.7027223651958,27.7451992690855,4,3,0.594145486850506,0.226107197443275,0.0424769038896784,FALSE
"YMR090W","YMR090W","YMR090W",8,8,8,43.6,24.882,227,27.3014712155809,27.3149272647093,27.3908362360276,27.4820075469314,26.3043639954165,25.8844612114772,26.4724482799871,27.3014712155809,27.3149272647093,27.3908362360276,27.4820075469314,26.3043639954165,25.8844612114772,26.4724482799871,27.3723105658123,26.2204244956269,4,3,0.0178416288203436,1.74856549999373,-1.15188607018537,TRUE
"NPL6","YMR091C","NPL6",9,9,9,41.6,49.65,435,26.8373767376911,27.1749329950178,27.8125601328633,27.4450593149123,27.4416601797951,27.3977062253946,28.0200918259408,26.8373767376911,27.1749329950178,27.8125601328633,27.4450593149123,27.4416601797951,27.3977062253946,28.0200918259408,27.3174822951211,27.6198194103768,4,3,0.343134201924161,0.464535991455232,0.302337115255725,FALSE
"AIP1","YMR092C","AIP1",21,21,21,57.1,67.325,615,31.1001153392621,30.9600962832236,30.8943200087972,30.8157390884326,30.4766295648149,30.6174561711022,30.5620177264048,31.1001153392621,30.9600962832236,30.8943200087972,30.8157390884326,30.4766295648149,30.6174561711022,30.5620177264048,30.9425676799289,30.5520344874406,4,3,0.00331216920472367,2.47988748505118,-0.390533192488252,FALSE
"UTP15","YMR093W","UTP15",9,9,9,27.5,57.686,513,28.4463615109868,28.0196147354782,28.2926350581185,28.1787840509819,28.4683985743722,28.5771549552378,28.5853093480307,28.4463615109868,28.0196147354782,28.2926350581185,28.1787840509819,28.4683985743722,28.5771549552378,28.5853093480307,28.2343488388913,28.5436209592136,4,3,0.0345194065793282,1.46193667881831,0.309272120322259,FALSE
"YMR099C","YMR099C","YMR099C",16,16,16,72.7,33.955,297,32.1955125912204,31.96543890216,32.135344789717,32.1440345560723,32.1004600205937,32.1246318484546,31.9672955642897,32.1955125912204,31.96543890216,32.135344789717,32.1440345560723,32.1004600205937,32.1246318484546,31.9672955642897,32.1100827097924,32.064129144446,4,3,0.541188449313965,0.266651481203646,-0.0459535653464371,FALSE
"YMR102C","YMR102C","YMR102C",2,2,2,3.6,94.253,834,NA,NA,NA,NA,24.4020403587479,NA,24.4073668390601,24.4552108252169,23.9341089832345,23.6210176318442,24.3526568982502,24.4020403587479,23.366498794545,24.4073668390601,24.0907485846364,24.0586353307843,0,2,0.940168171507927,0.0267944555222111,-0.0321132538521098,FALSE
"PGM2","YMR105C","PGM2",29,29,24,64.5,63.088,569,31.5498622941699,31.6324850610031,31.819702957677,31.6324850610031,30.1186731607433,30.0154467433731,30.1967147516378,31.5498622941699,31.6324850610031,31.819702957677,31.6324850610031,30.1186731607433,30.0154467433731,30.1967147516378,31.6586338434633,30.1102782185847,4,3,6.60207930123409e-06,5.18031926342262,-1.54835562487856,TRUE
"ILV2","YMR108W","ILV2",19,19,19,46.3,74.936,687,32.0302586659978,32.0844871454608,32.2071693208907,32.1510093848803,31.9338913535378,31.9574002376562,32.0492765970219,32.0302586659978,32.0844871454608,32.2071693208907,32.1510093848803,31.9338913535378,31.9574002376562,32.0492765970219,32.1182311293074,31.980189396072,4,3,0.046367617705207,1.33378521689395,-0.138041733235422,FALSE
"MYO5","YMR109W","MYO5",25,25,22,27.8,136.9,1219,31.226419028437,30.8100793540348,30.8989389463403,30.7911033557068,30.6125433708371,30.7048726460561,30.6206929742374,31.226419028437,30.8100793540348,30.8989389463403,30.7911033557068,30.6125433708371,30.7048726460561,30.6206929742374,30.9316351711297,30.6460363303769,4,3,0.0617363490997613,1.20945905695158,-0.285598840752836,FALSE
"HFD1","YMR110C","HFD1",10,10,10,24.6,59.978,532,28.6059727232619,28.9398851330592,28.7164651045325,28.5856317019682,28.2162307548073,28.2196040763739,28.316524957709,28.6059727232619,28.9398851330592,28.7164651045325,28.5856317019682,28.2162307548073,28.2196040763739,28.316524957709,28.7119886657054,28.2507865962967,4,3,0.00666143018951651,2.17643251906789,-0.461202069408674,FALSE
"FOL3","YMR113W","FOL3",3,3,3,8.9,47.851,427,26.2041517021302,25.9165224207095,26.1409634461307,25.9088255927211,25.4342492354634,25.6348077273333,25.6735747801909,26.2041517021302,25.9165224207095,26.1409634461307,25.9088255927211,25.4342492354634,25.6348077273333,25.6735747801909,26.0426157904229,25.5808772476625,4,3,0.00794112461726228,2.10011798869569,-0.461738542760372,FALSE
"ASC1","YMR116C","ASC1",16,16,16,92.2,34.805,319,35.0264709820756,34.908177440651,35.0592405363632,35.0366995542759,35.2890518463601,34.9953849369468,35.12092985979,35.0264709820756,34.908177440651,35.0592405363632,35.0366995542759,35.2890518463601,34.9953849369468,35.12092985979,35.0076471283414,35.1351222143656,4,3,0.269552869280369,0.569356040923087,0.127475086024198,FALSE
"SPC24","YMR117C","SPC24",3,3,3,13.1,24.603,213,24.3475299991987,25.5760017217304,NA,NA,NA,24.6671990529937,NA,24.3475299991987,25.5760017217304,24.0815721886163,24.1988149926455,23.7595618763276,24.6671990529937,23.4062517793685,24.5509797255477,23.9443375695633,2,1,0.292304312384707,0.534164777420303,-0.606642155984446,FALSE
"ASI1","YMR119W","ASI1",2,2,2,3.7,71.443,624,NA,NA,NA,NA,24.5645928381146,24.4521793931128,NA,23.6725092093311,23.9503912963088,24.423885001422,23.6547759231973,24.5645928381146,24.4521793931128,24.3301984788325,23.9253903575648,24.4489902366866,0,2,0.055449108046307,1.25610543551451,0.523599879121807,FALSE
"ADE17","YMR120C","ADE17",26,26,22,83.8,65.262,592,34.3445352879051,34.3739289617466,34.431663518996,34.4131157595275,34.7723956569888,34.6703997252686,34.8638294661227,34.3445352879051,34.3739289617466,34.431663518996,34.4131157595275,34.7723956569888,34.6703997252686,34.8638294661227,34.3908108820438,34.76887494946,4,3,0.0132335817221245,1.87832259635436,0.37806406741624,FALSE
"RPL15B","YMR121C","RPL15B",12,2,2,79.9,24.422,204,25.7290485311191,NA,26.1434763267411,25.5207328060239,NA,NA,NA,25.7290485311191,24.0803189733604,26.1434763267411,25.5207328060239,23.4837613767656,24.1355210360584,23.962674209418,25.3683941593111,23.860652207414,3,0,0.0364985828211811,1.43772399814324,-1.50774195189712,TRUE
"EPO1","YMR124W","EPO1",5,5,5,6.9,105.91,943,25.1989170895266,24.9218881411074,25.466843945945,25.4405359133565,24.8376414060226,25.5858035946219,25.3013839936081,25.1989170895266,24.9218881411074,25.466843945945,25.4405359133565,24.8376414060226,25.5858035946219,25.3013839936081,25.2570462724839,25.2416096647509,4,3,0.954702637681269,0.0201318775515342,-0.0154366077330153,FALSE
"STO1","YMR125W","STO1",19,19,19,31.9,100.02,861,29.7255457116971,29.4466178656533,29.5108090698971,29.676267883532,29.9068433569337,29.6686806797653,29.6650076522236,29.7255457116971,29.4466178656533,29.5108090698971,29.676267883532,29.9068433569337,29.6686806797653,29.6650076522236,29.5898101326949,29.7468438963075,4,3,0.199818195364509,0.699364967628513,0.157033763612663,FALSE
"ECM16","YMR128W","ECM16",19,19,19,20,144.95,1267,28.7770586202685,28.9730360789111,28.7325008163043,28.4651708498459,29.2657524517038,29.203988407653,29.0244842394504,28.7770586202685,28.9730360789111,28.7325008163043,28.4651708498459,29.2657524517038,29.203988407653,29.0244842394504,28.7369415913325,29.1647416996024,4,3,0.0207678773512815,1.68260788968225,0.427800108269945,FALSE
"POM152","YMR129W","POM152",21,21,21,20.9,151.65,1337,28.6909574637226,28.6265532005516,28.5229787123063,28.6258219727351,28.6260657565231,28.7537888409457,28.709152666432,28.6909574637226,28.6265532005516,28.5229787123063,28.6258219727351,28.6260657565231,28.7537888409457,28.709152666432,28.6165778373289,28.6963357546336,4,3,0.183548246000902,0.736249761286768,0.0797579173047147,FALSE
"YMR130W","YMR130W","YMR130W",4,4,4,17.5,35.278,302,25.7847658240945,25.9491564814776,25.9857007292837,NA,25.9651457437729,25.7095405327457,25.7061975166954,25.7847658240945,25.9491564814776,25.9857007292837,23.9103334367794,25.9651457437729,25.7095405327457,25.7061975166954,25.4074891179088,25.7936279310713,3,3,0.49986642842686,0.301146029957862,0.386138813162511,FALSE
"RRB1","YMR131C","RRB1",10,10,10,28,57.261,511,28.7399857996499,28.6031803980059,28.4334057542265,28.2717302319161,28.8836108645615,28.6271796724021,28.5989640086876,28.7399857996499,28.6031803980059,28.4334057542265,28.2717302319161,28.8836108645615,28.6271796724021,28.5989640086876,28.5120755459496,28.7032515152171,4,3,0.219770494751227,0.658030614127538,0.191175969267452,FALSE
"ERG29","YMR134W","ERG29",3,3,3,12.7,27.921,237,24.1928737107593,24.5082720908596,25.2266303295421,25.3043465863862,24.3252593335116,24.9694778673999,24.5508641874292,24.1928737107593,24.5082720908596,25.2266303295421,25.3043465863862,24.3252593335116,24.9694778673999,24.5508641874292,24.8080306793868,24.6152004627803,4,3,0.586388510962986,0.231814547361229,-0.192830216606573,FALSE
"GID8","YMR135C","GID8",5,5,5,12.5,51.729,455,25.4926502640559,25.2493067703061,25.4620763499724,25.7610883616038,NA,25.0482244309068,NA,25.4926502640559,25.2493067703061,25.4620763499724,25.7610883616038,23.5960995423171,25.0482244309068,23.0793226473883,25.4912804364846,23.9078822068707,4,1,0.110833968495204,0.955327116239893,-1.58339822961382,FALSE
"RIM11","YMR139W","RIM11",6,6,6,17.8,43.004,370,27.5780192758073,27.353296807611,27.6947145274736,26.9558217510873,26.8800526135919,26.6848521857851,26.6154053567898,27.5780192758073,27.353296807611,27.6947145274736,26.9558217510873,26.8800526135919,26.6848521857851,26.6154053567898,27.3954630904948,26.7267700520556,4,3,0.018952271944062,1.72233872059691,-0.668693038439255,FALSE
"NDE1","YMR145C","NDE1",20,20,20,47.3,62.773,560,30.0984848208941,29.9553229226236,29.6264487621234,30.0169082386815,29.7067508337055,29.4443682791674,29.9159870281253,30.0984848208941,29.9553229226236,29.6264487621234,30.0169082386815,29.7067508337055,29.4443682791674,29.9159870281253,29.9242911860807,29.6890353803327,4,3,0.240396647377921,0.619071593389022,-0.235255805747926,FALSE
"TIF34","YMR146C","TIF34",14,14,14,51.9,38.755,347,31.4902762623453,31.1650084971324,31.3000750308319,31.2399644869477,31.209320905018,31.3283338788567,31.1092995363574,31.4902762623453,31.1650084971324,31.3000750308319,31.2399644869477,31.209320905018,31.3283338788567,31.1092995363574,31.2988310693143,31.2156514400774,4,3,0.417372911341471,0.37947574127125,-0.0831796292369376,FALSE
"SWP1","YMR149W","SWP1",8,8,8,28.7,31.653,286,28.5073725065623,28.9029684213932,29.0816204513637,28.7301051727903,28.3397284463713,28.8667336189279,27.9923725640087,28.5073725065623,28.9029684213932,29.0816204513637,28.7301051727903,28.3397284463713,28.8667336189279,27.9923725640087,28.8055166380274,28.3996115431026,4,3,0.247877645726252,0.605762637312391,-0.405905094924758,FALSE
"YIM1","YMR152W","YIM1",9,9,9,35.6,41.637,365,28.6462262266991,28.7548402634887,28.6129826945229,28.461701753716,28.6645160776636,28.6990247449907,28.7957856727673,28.6462262266991,28.7548402634887,28.6129826945229,28.461701753716,28.6645160776636,28.6990247449907,28.7957856727673,28.6189377346067,28.7197754984739,4,3,0.223646420594898,0.650438048210413,0.100837763867201,FALSE
"NUP53","YMR153W","NUP53",8,8,8,18.5,52.618,475,26.9196851540843,26.8731444311424,26.9534924078789,26.7319508176276,26.8936548191748,26.9769460092075,26.7875582666327,26.9196851540843,26.8731444311424,26.9534924078789,26.7319508176276,26.8936548191748,26.9769460092075,26.7875582666327,26.8695682026833,26.8860530316717,4,3,0.831947388467363,0.0799041371957718,0.0164848289883537,FALSE
"MRPS8","YMR158W","MRPS8",5,5,5,38.1,17.47,155,27.1112786531948,26.6631591409186,27.0175455183978,26.2309780929457,25.9832451885215,26.1289228894679,26.0759005120691,27.1112786531948,26.6631591409186,27.0175455183978,26.2309780929457,25.9832451885215,26.1289228894679,26.0759005120691,26.7557403513642,26.0626895300195,4,3,0.0374716697656167,1.42629695398824,-0.693050821344737,FALSE
"HLJ1","YMR161W","HLJ1",2,2,2,9.8,25.008,224,25.7252564058649,26.0012922146986,26.104296087337,25.6731164522446,26.2508432735239,26.4757911850628,26.3466342459654,25.7252564058649,26.0012922146986,26.104296087337,25.6731164522446,26.2508432735239,26.4757911850628,26.3466342459654,25.8759902900363,26.3577562348507,4,3,0.0127426976283973,1.89473862214915,0.481765944814438,FALSE
"PAH1","YMR165C","PAH1",5,5,5,10.8,95.03,862,25.8450324746265,25.4534673314622,24.9842018252103,25.1032157615171,24.8818036698099,25.3613518898327,25.1339862908994,25.8450324746265,25.4534673314622,24.9842018252103,25.1032157615171,24.8818036698099,25.3613518898327,25.1339862908994,25.346479348204,25.1257139501806,4,3,0.397113194734686,0.401085682552682,-0.220765398023399,FALSE
